92;La sostituzione di un calciatore con uno di riserva si concretizza nel momento in cui ...;il sostituito esce dal terreno di gioco;il sostituito esce dal terreno di gioco, Il subentrante entra sul terreno di gioco e l'Arbitro fa riprendere il gioco;il subentrante entra sul terreno di gioco;C; ; ; ; ; ; ; 
93;Normalmente, il tempo di attesa per le squadre....;"è pari alla durata di un tempo di gara, a partire dall'ora ufficiale d'inizio stabilito dall'organizzatore";è di 20 minuti, a partire dall'ora ufficiale d'inizio stabilito dall'organizzatore;è di 45 minuti, a partire dall'ora ufficiale d'inizio stabilito dall'organizzatore;A; ; ; ; ; ; ; 
94;Quali sono gli elementi da considerare per definire come avvenuta la sostituzione di un calciatore?;Il subentrante entra sul terreno di gioco col consenso dell'Arbitro prima che il calciatore sostituito abbia lasciato il terreno di gioco;Il subentrante entra sul terreno di gioco col consenso dell'Arbitro dopo che il calciatore sostituito ha già lasciato il terreno di gioco;Il subentrante entra sul terreno di gioco, anche senza consenso dell'Arbitro, dopo che il calciatore sostituito ha già lasciato il terreno di gioco;B; ; ; ; ; ; ; 
95;"Se un ""estraneo"" entra sul terreno di gioco, l'Arbitro interromperà sempre immediatamente il gioco.";Solo se l'estraneo influenza il gioco;Si, in ogni caso;Solo se richiesto da una delle due squadre;A; ; ; ; ; ; ; 
96;Tutte le persone ammesse nel recinto di gioco possono essere identificate dall'Arbitro mediante la propria conoscenza personale.;Vale solamente per i dirigenti;Vale per qualsiasi tesserato;Vale solamente per i calciatori;C; ; ; ; ; ; ; 
97;Un calciatore di riserva entra sul terreno di gioco e colpisce un avversario. Quale sarà la decisione dell'Arbitro?;Interrompe il gioco, espelle il calciatore e accorda un calcio di punizione diretto o di rigore dove è stata commessa la violenza;Interrompe il gioco, espelle il calciatore e accorda un calcio di punizione indiretto dove è stata commessa la violenza;Interrompe il gioco, espelle il calciatore e accorda un calcio di punizione indiretto nel punto della linea perimetrale da dove è entrato;A; ; ; ; ; ; ; 
98;Un calciatore di riserva il cui nome non è stato indicato nella distinta prima dell'inizio della gara...;previa identificazione, potrà partecipare alla stessa;non potrà partecipare alla stessa;previa identificazione, potrà partecipare alla stessa se il numero massimo delle riserve non è stato raggiunto;B; ; ; ; ; ; ; 
99;Un calciatore di riserva o sostituito che si rende colpevole di condotta violenta...;non può essere espulso ma soltanto allontanato;deve essere espulso;non può essere espulso ma soltanto ammonito;B; ; ; ; ; ; ; 
100;A gioco in svolgimento, un calciatore titolare inverte il suo ruolo con il proprio portiere, scambiandosi le maglie, senza il permesso dell'Arbitro. Decisioni...;il gioco prosegue e i calciatori in questione verranno ammoniti alla prima interruzione di gioco;il gioco prosegue e i calciatori in questione continueranno a partecipare alla gara nel nuovo ruolo;l'Arbitro ferma immediatamente il gioco e i calciatori in questione verranno ammoniti;A; ; ; ; ; ; ; 
101;Il portiere e un compagno si scambiano le maglie a gioco in svolgimento. Nell'azione successiva il nuovo portiere prende il pallone con le mani ed evita la segnatura della rete.;L'Arbitro lascerà proseguire il gioco senza prendere alcun provvedimento disciplinare;L'Arbitro lascerà proseguire il gioco e ammonirà i due calciatori alla prima interruzione;L'Arbitro assegnerà un calcio di punizione diretto o di rigore ed espellerà il nuovo portiere;B; ; ; ; ; ; ; 
102;Se un calciatore espulso commette un'infrazione dopo che è uscito dal terreno di gioco e il gioco è stato ripreso ...;può essere sanzionato solo a livello disciplinare;è considerato ancora come partecipante alla gara e quindi può essere sanzionato tecnicamente;è considerato un estraneo e quindi non può più essere sanzionato tecnicamente;B; ; ; ; ; ; ; 
103;Per le competizioni ufficiali organizzate dalla Lega Nazionale Professionisti Serie B nell'elenco che viene consegnato all'Arbitro prima dell'inizio della gara possono essere indicati ...;un massimo di nove calciatori di riserva tra i quali saranno scelti gli eventuali sostituti;un massimo di quindici calciatori di riserva tra i quali saranno scelti gli eventuali sostituti;un massimo di dodici calciatori di riserva tra i quali saranno scelti gli eventuali sostituti;C; ; ; ; ; ; ; 
104;Se un calciatore sostituito entra sul terreno di gioco senza autorizzazione, l'Arbitro...;lo dovrà ammonire e riprendere il gioco con un calcio di punizione indiretto dal punto della linea laterale in cui il calciatore è entrato;lo dovrà ammonire e, se c'è stata interferenza, riprendere il gioco con un calcio di punizione indiretto nel punto ove si è verificata l'interferenza;lo dovrà ammonire e, se c'è stata interferenza, riprendere il gioco con un calcio di punizione diretto nel punto ove si è verificata l'interferenza;C; ; ; ; ; ; ; 
105;Un calciatore titolare che è stato espulso prima del calcio d'inizio della gara ...;potrà essere rimpiazzato solo da un calciatore di riserva indicato in elenco;potrà essere rimpiazzato da un altro calciatore anche non inscritto in elenco;non potrà essere rimpiazzato;A; ; ; ; ; ; ; 
106;Nelle competizioni giovanili, di veterani, di calciatori diversamente abili e nel calcio di base può essere consentito il rientro di un calciatore sostituito?;Non è consentito;E' consentito;E' consentito solo nel calcio di base;B; ; ; ; ; ; ; 
107;Nelle competizioni tra le prime squadre di club della massima divisione (Serie A) può essere consentito l'utilizzo di ...;un massimo di sette sostituzioni;un massimo di tre sostituzioni;un massimo di cinque sostituzioni;C; ; ; ; ; ; ; 
108;In tutte le proprie gare dei Campionati delle categorie allievi e giovanissimi, la FIGC può consentire fino ad un massimo di ...;tre sostituzioni;cinque sostituzioni;sette sostituzioni;C; ; ; ; ; ; ; 
109;Durante l'intervallo viene effettuata una sostituzione senza che sia comunicata all'Arbitro.;L'Arbitro dovrà ammonire il calciatore subentrato alla prima interruzione del gioco;"L'Arbitro permetterà al calciatore subentrato di partecipare al gioco senza prendere alcun provvedimento disciplinare";L'Arbitro dovrà ammonire sia il calciatore subentrato sia il sostituito alla prima interruzione del gioco;B; ; ; ; ; ; ; 
110;Durante lo svolgimento del gioco un calciatore scambia il ruolo con il proprio portiere senza autorizzazione dell'Arbitro.;Entrambi i calciatori non dovranno essere ammoniti;Dovrà essere ammonito solo il nuovo portiere non appena tocca o gioca il pallone con le mani;Entrambi i calciatori dovranno essere ammoniti;C; ; ; ; ; ; ; 
111;"Un calciatore che necessita di autorizzazione per rientrare sul terreno di gioco, rientra senza attenderla e interferisce con il gioco ...";l'Arbitro interrompe il gioco, ammonisce il calciatore e riprende con un calcio di punizione diretto o di rigore;l'Arbitro interrompe il gioco, ammonisce il calciatore e riprende con una propria rimessa;l'Arbitro interrompe il gioco, ammonisce il calciatore e riprende con un calcio di punizione indiretto;A; ; ; ; ; ; ; 
112;Un calciatore che necessita di autorizzazione per rientrare sul terreno di gioco, rientra senza attenderla ma non interferisce con il gioco.;L'Arbitro, se interrompe il gioco, lo riprenderà con una propria rimessa dal punto in cui si trovava il pallone al momento dell'interruzione;L'Arbitro, se interrompe il gioco, lo riprenderà con un calcio di punizione indiretto nel punto dove si trovava il pallone al momento dell'interruzione;L'Arbitro, se interrompe il gioco, lo riprenderà con un calcio di punizione diretto nel punto dove si trovava il pallone al momento dell'interruzione;B; ; ; ; ; ; ; 
113;Il rientro sul terreno di gioco di un calciatore sostituito può essere consentito solo...;nelle competizioni giovanili, di veterani, dei diversamente abili e del calcio di base;nel calcio base;nelle competizioni giovanili e del calcio di base;A; ; ; ; ; ; ; 
114;"Dopo che è stata segnata una rete, l'Arbitro si accorge che un calciatore di riserva della squadra che ha segnato era sul terreno di gioco. Decisioni...";rete annullata, ammonizione del calciatore di riserva e calcio di punizione diretto, contro la sua squadra, nel punto in cui si trovava il calciatore;rete convalidata ed ammonizione del calciatore di riserva per comportamento antisportivo;rete annullata, ammonizione del calciatore di riserva e calcio di punizione indiretto, contro la sua squadra, nel punto in cui si trovava il calciatore;A; ; ; ; ; ; ; 
115;L'apposizione di slogan, scritte o immagini consentiti deve limitarsi ...;alla maglia sia anteriormente sia posteriormente;alla parte posteriore della maglia e/o ad una fascia da braccio;alla parte anteriore della maglia e/o ad una fascia da braccio;C; ; ; ; ; ; ; 
116;Gli equipaggiamenti protettivi moderni come caschi, maschere facciali e ginocchiere ...;non sono ammessi perché considerati pericolosi per i partecipanti alla gara;non sono da considerarsi pericolosi e sono perciò ammessi se fatti di materiale soffice, leggero e imbottito;non sono da considerarsi pericolosi e sono perciò ammessi se fatti di un qualsiasi materiale plastico;B; ; ; ; ; ; ; 
117;Il nastro adesivo, eventualmente applicato all'esterno dei calzettoni ...;deve essere dello stesso colore di quella parte dei calzettoni su cui viene applicato;deve essere dello stesso colore della maglia;deve essere dello stesso colore delle scarpe da calcio;A; ; ; ; ; ; ; 
118;Un calciatore che si rifiuta di togliere dei gioielli o un indumento non consentito ...;deve essere immediatamente ammonito;deve essere immediatamente espulso;può continuare a partecipare al gioco;A; ; ; ; ; ; ; 
119;Per quali società, i calciatori devono indossare per tutta la durata di una stagione sportiva maglie recanti sul dorso la seguente numerazione progressiva: n. 1 il portiere, dal numero 2 al numero 11 i calciatori degli altri ruoli e dal numero 12 in poi i calciatori di riserva?;Per le società appartenenti alla Lega Pro;Per le società appartenenti ai Comitati Regionali della LND e al SGS;Per le società appartenenti alla LNPA;B; ; ; ; ; ; ; 
120;Di norma, qualora i calciatori indossino dei copricapo ...;questi possono essere neri o essere di colori differenti per i calciatori della stessa squadra;questi possono essere solamente neri;"questi possono essere neri o comunque dello stesso colore predominante della maglia e non possono essere di colori differenti per i calciatori della stessa squadra";C; ; ; ; ; ; ; 
121;Se l'equipaggiamento di un calciatore, ispezionato prima della gara e considerato non pericoloso...;fosse usato in maniera pericolosa, l'Arbitro non dovrà più consentire il suo uso durante la gara;fosse usato in maniera pericolosa, l'Arbitro potrà consentire il suo uso durante la gara;fosse usato in maniera pericolosa, l'Arbitro potrà consentire il suo uso durante la gara solo su responsabilità diretta del calciatore;A; ; ; ; ; ; ; 
122;Un calciatore è nel campo per destinazione per regolarizzare l'equipaggiamento. Vedendo che la sua squadra sta per subire una rete, rientra senza autorizzazione a gioco in svolgimento, intercetta il pallone che calcia maldestramente dentro la propria porta. Decisioni ...;l'Arbitro non convaliderà la rete, ammonirà il calciatore per comportamento antisportivo e riprenderà il gioco con un calcio di punizione indiretto nel punto della linea perimetrale da dove è rientrato;l'Arbitro applicherà il vantaggio, convaliderà la rete ed ammonirà il calciatore per comportamento antisportivo;l'Arbitro applicherà il vantaggio e convaliderà la rete;B; ; ; ; ; ; ; 
123;Un calciatore indossa un secondo paio di calzettoni, anche più corti, di sotto visibili. Questi...;possono essere anche di un colore diverso rispetto a quello principale dei calzettoni;"devono essere tolti perché non fanno parte dell'equipaggiamento obbligatorio";non devono essere di un colore diverso rispetto a quello principale dei calzettoni;C; ; ; ; ; ; ; 
124;Di norma, durante la gara un calciatore può cambiare la propria maglia con quella di un compagno?;No, ad eccezione con quella del portiere;Si, può essere cambiata con quella di un compagno dello stesso ruolo;No, mai;A; ; ; ; ; ; ; 
125;Durante una gara un calciatore può indossare equipaggiamento destinato a proteggerlo da infortuni?;No, deve indossare solo l'equipaggiamento obbligatorio;Si, purchè l'equipaggiamento non costituisca pericolo per alcuno;Si, purchè l'equipaggiamento non costituisca pericolo per se stesso;B; ; ; ; ; ; ; 
126;I parastinchi devono...;essere coperti completamente dai calzettoni e essere di materiale plastico o similare;essere coperti completamente dai calzettoni, essere di materiale idoneo e offrire un grado di protezione adeguato;essere del colore dei calzettoni;B; ; ; ; ; ; ; 
127;I portieri possono indossare pantaloni di tuta?;Si, possono indossarli come parte del loro equipaggiamento;No, devono indossare i calzoncini come tutti gli altri calciatori;Si, possono indossarli come parte del loro equipaggiamento solo se di color nero;A; ; ; ; ; ; ; 
128;L'Arbitro chiede ad un calciatore di togliersi un anello ma dopo qualche minuto si accorge che lo indossa ancora. L'Arbitro...;ammonirà il calciatore per comportamento antisportivo e lo inviterà ad uscire dal terreno di gioco per toglierlo;"ammonirà il calciatore per comportamento antisportivo e gli permetterà di continuare a partecipare alla gara con l'anello ricoperto da un nastro adesivo";espellerà il calciatore;A; ; ; ; ; ; ; 
